Results Table 1


Results Table 2


1,Time,Displacement,Force,Rotation,Torque
,(s),(mm),(mN),(deg),(N-mm)
2,Time,Displacement,Force,Rotation,Torque
,(s),(mm),(mN),(deg),(N-mm)
"","151.2160","11.8684","8214.13231","-58.2345","31.3133"
"","151.2170","11.8782","8227.32353","-58.2345","31.2725"
"","153.7130","16.2977","11626.48201","-58.2345","21.7895"
"","153.7180","16.2977","11624.06349","-58.2345","21.8129"
"","153.7230","16.2978","11625.45490","-58.2345","21.8360"
"","153.7280","16.2983","11631.12068","-58.2345","21.8579"
"","153.7330","16.2999","11639.25266","-58.2345","21.8744"
"","153.7380","16.3039","11649.13940","-58.2345","21.8532"
"","153.7430","16.3118","11659.83582","-58.2345","21.7823"
"","153.7480","16.3252","11674.65210","-58.2345","21.6843"
"","153.7530","16.3456","11701.40076","-58.2345","21.5356"
"","153.7580","16.3733","11756.46496","-58.2345","21.3080"
"","153.7630","16.4082","11850.67177","-58.2345","20.9830"
"","153.7680","16.4494","11983.44898","-58.2345","20.6006"
"","153.7730","16.4956","12141.81900","-58.2345","20.1641"
"","153.7780","16.5455","12307.28531","-58.2345","19.6899"
"","153.7830","16.5977","12462.70275","-58.2345","19.2031"
"","153.7880","16.6512","12601.79138","-58.2345","18.7291"
"","153.7930","16.7049","12726.81713","-58.2345","18.2997"
"","153.7980","16.7584","12847.25285","-58.2345","17.8887"
"","153.8030","16.8113","12974.24126","-58.2345","17.4802"
"","153.8080","16.8634","13109.94053","-58.2345","17.0709"
"","153.8130","16.9149","13250.41771","-58.2345","16.6680"
"","153.8180","16.9656","13391.48045","-58.2345","16.2482"
"","153.8230","17.0158","13527.63367","-58.2345","15.8180"
"","153.8280","17.0655","13656.26144","-58.2345","15.4154"
"","153.8330","17.1149","13778.45955","-58.2345","15.0513"
"","153.8380","17.1641","13898.61774","-58.2345","14.7123"
"","153.8430","17.2132","14020.99133","-58.2345","14.3690"
"","153.8480","17.2622","14146.85631","-58.2345","14.0170"
"","153.8520","17.3014","14246.74416","-58.2345","13.7164"
"","153.8530","17.3112","14271.31081","-58.2345","13.6386"
"","156.3380","21.7320","19223.81592","-58.2345","0.8304"
"","156.3430","21.7320","19222.10121","-58.2345","0.8663"
"","156.3480","21.7320","19223.62900","-58.2345","0.8652"
"","156.3530","21.7325","19227.66876","-58.2345","0.8520"
"","156.3580","21.7341","19236.59325","-58.2345","0.8330"
"","156.3630","21.7380","19249.86458","-58.2345","0.7866"
"","156.3680","21.7458","19268.82553","-58.2345","0.6986"
"","156.3730","21.7591","19301.09024","-58.2345","0.5672"
"","156.3780","21.7792","19356.34041","-58.2345","0.3802"
"","156.3830","21.8067","19451.29395","-58.2345","0.0814"
"","156.3880","21.8415","19595.44945","-58.2345","-0.3355"
"","156.3930","21.8826","19786.59630","-58.2345","-0.8530"
"","156.3980","21.9288","20009.60732","-58.2345","-1.4164"
"","156.4030","21.9787","20241.82320","-58.2345","-1.9997"
"","156.4080","22.0309","20466.53938","-58.2345","-2.5862"
"","156.4130","22.0843","20675.56953","-58.2345","-3.1704"
"","156.4180","22.1381","20869.54117","-58.2345","-3.7386"
"","156.4230","22.1916","21058.21991","-58.2345","-4.2897"
"","156.4280","22.2445","21249.74251","-58.2345","-4.8360"
"","156.4330","22.2967","21447.31903","-58.2345","-5.4016"
"","156.4380","22.3481","21647.29881","-58.2345","-5.9664"
"","156.4430","22.3989","21845.56770","-58.2345","-6.5132"
"","156.4480","22.4490","22035.09521","-58.2345","-7.0543"
"","156.4530","22.4988","22213.09471","-58.2345","-7.5928"
"","156.4580","22.5482","22383.13293","-58.2345","-8.0995"
"","156.4630","22.5974","22550.55237","-58.2345","-8.5477"
"","156.4680","22.6465","22716.07971","-58.2345","-8.9727"
"","156.4730","22.6955","22879.68826","-58.2345","-9.4031"
"","156.4770","22.7347","23005.33104","-58.2345","-9.7459"
"","156.4780","22.7445","23035.73799","-58.2345","-9.8288"
"","158.9630","27.1635","30931.51093","-58.2345","-27.1304"
"","158.9680","27.1635","30923.27690","-58.2345","-27.1058"
"","158.9730","27.1636","30919.74449","-58.2345","-27.0880"
"","158.9780","27.1641","30922.35947","-58.2345","-27.0913"
"","158.9830","27.1658","30932.38068","-58.2345","-27.0853"
"","158.9880","27.1698","30950.01793","-58.2345","-27.0909"
"","158.9930","27.1778","30978.75214","-58.2345","-27.1523"
"","158.9980","27.1914","31026.28326","-58.2345","-27.2773"
"","159.0030","27.2118","31101.70364","-58.2345","-27.4722"
"","159.0080","27.2397","31221.50230","-58.2345","-27.7771"
"","159.0130","27.2747","31394.65714","-58.2345","-28.2097"
"","159.0180","27.3160","31618.11066","-58.2345","-28.7490"
"","159.0230","27.3623","31876.70898","-58.2345","-29.3342"
"","159.0280","27.4123","32147.76993","-58.2345","-29.9323"
"","159.0330","27.4646","32413.63525","-58.2345","-30.5427"
"","159.0380","27.5180","32665.49683","-58.2345","-31.1397"
"","159.0430","27.5718","32903.25546","-58.2345","-31.6809"
"","159.0480","27.6254","33134.20868","-58.2345","-32.2193"
"","159.0530","27.6783","33364.13956","-58.2345","-32.7734"
"","159.0580","27.7304","33594.89822","-58.2345","-33.3173"
"","159.0630","27.7818","33825.71030","-58.2345","-33.8461"
"","159.0680","27.8325","34052.78015","-58.2345","-34.3476"
"","159.0730","27.8826","34272.32361","-58.2345","-34.8367"
"","159.0780","27.9322","34483.87146","-58.2345","-35.3112"
"","159.0830","27.9816","34691.47873","-58.2345","-35.7390"
"","159.0880","28.0307","34896.99936","-58.2345","-36.1511"
"","159.0930","28.0797","35103.21808","-58.2345","-36.5593"
"","159.0980","28.1286","35309.88312","-58.2345","-36.9831"
"","159.1020","28.1678","35471.99631","-58.2345","-37.3526"
"","159.1030","28.1776","35511.77979","-58.2345","-37.4471"
"","161.5930","32.5986","43184.71527","-58.2345","-47.3802"
"","161.5980","32.5986","43174.94583","-58.2345","-47.3493"
"","161.6030","32.5987","43169.82269","-58.2345","-47.3228"
"","161.6080","32.5993","43171.48209","-58.2345","-47.3016"
"","161.6130","32.6010","43182.35016","-58.2345","-47.2818"
"","161.6180","32.6050","43202.14462","-58.2345","-47.2814"
"","161.6230","32.6129","43232.13577","-58.2345","-47.3072"
"","161.6280","32.6264","43280.97534","-58.2345","-47.3840"
"","161.6330","32.6466","43360.90851","-58.2345","-47.5167"
"","161.6380","32.6742","43489.60876","-58.2345","-47.7436"
"","161.6430","32.7090","43677.56653","-58.2345","-48.1050"
"","161.6480","32.7500","43920.58945","-58.2345","-48.5714"
"","161.6530","32.7961","44201.29395","-58.2345","-49.0852"
"","161.6580","32.8458","44496.66595","-58.2345","-49.6166"
"","161.6630","32.8979","44787.30011","-58.2345","-50.1458"
"","161.6680","32.9513","45062.78229","-58.2345","-50.6435"
"","161.6730","33.0050","45322.52121","-58.2345","-51.1049"
"","161.6780","33.0584","45573.32230","-58.2345","-51.5349"
"","161.6830","33.1114","45822.49832","-58.2345","-51.9585"
"","161.6880","33.1636","46075.20294","-58.2345","-52.3788"
"","161.6930","33.2150","46328.24707","-58.2345","-52.8083"
"","161.6980","33.2658","46576.09558","-58.2345","-53.2365"
"","161.7030","33.3161","46814.01825","-58.2345","-53.6385"
"","161.7080","33.3658","47042.86575","-58.2345","-54.0156"
"","161.7130","33.4153","47264.84299","-58.2345","-54.3663"
"","161.7180","33.4646","47484.42841","-58.2345","-54.6959"
"","161.7230","33.5137","47704.49066","-58.2345","-55.0277"
"","161.7280","33.5627","47923.51532","-58.2345","-55.3755"
"","161.7320","33.6019","48096.51947","-58.2345","-55.6549"
"","161.7330","33.6117","48139.14108","-58.2345","-55.7252"
"","170.1020","0.0008","-3804.79217","-68.0895","51.3903"
"","170.1070","0.0008","-3797.87970","-68.0895","51.3756"
"","170.1120","0.0009","-3785.46619","-68.0895","51.3489"
"","170.1170","0.0017","-3765.85031","-68.0895","51.3298"
"","170.1220","0.0045","-3743.51716","-68.0895","51.3473"
"","170.1270","0.0107","-3719.08927","-68.0895","51.3722"
"","170.1320","0.0223","-3688.54570","-68.0895","51.3734"
"","170.1370","0.0408","-3643.53514","-68.0895","51.3635"
"","170.1420","0.0667","-3569.16308","-68.0895","51.3132"
"","170.1470","0.1002","-3451.43986","-68.0895","51.1958"
"","170.1520","0.1403","-3290.58266","-68.0895","51.0232"
"","170.1570","0.1859","-3103.48058","-68.0895","50.8328"
"","170.1620","0.2354","-2909.78003","-68.0895","50.6454"
"","170.1670","0.2875","-2728.42193","-68.0895","50.4788"
"","170.1720","0.3409","-2568.54630","-68.0895","50.3231"
"","170.1770","0.3947","-2427.50168","-68.0895","50.1806"
"","170.1820","0.4483","-2295.37892","-68.0895","50.0568"
"","170.1870","0.5013","-2162.52637","-68.0895","49.9224"
"","170.1920","0.5535","-2024.98436","-68.0895","49.7553"
"","170.1970","0.6049","-1882.99072","-68.0895","49.5694"
"","170.2020","0.6556","-1744.04848","-68.0895","49.4097"
"","170.2070","0.7058","-1615.08775","-68.0895","49.2838"
"","170.2120","0.7554","-1495.44740","-68.0895","49.1936"
"","170.2170","0.8047","-1382.11477","-68.0895","49.1228"
"","170.2220","0.8538","-1269.77944","-68.0895","49.0415"
"","170.2270","0.9027","-1152.98796","-68.0895","48.9640"
"","170.2320","0.9516","-1032.66168","-68.0895","48.8610"
"","170.2370","1.0005","-913.08749","-68.0895","48.7302"
"","170.2380","1.0103","-889.74899","-68.0895","48.7037"
"","170.2390","1.0201","-866.58233","-68.0895","48.6767"
"","172.7330","5.4420","3873.09361","-68.0895","42.7567"
"","172.7380","5.4420","3872.41054","-68.0895","42.7199"
"","172.7430","5.4421","3876.39332","-68.0895","42.6777"
"","172.7480","5.4426","3885.58269","-68.0895","42.6561"
"","172.7530","5.4443","3898.30732","-68.0895","42.6629"
"","172.7580","5.4483","3907.98545","-68.0895","42.6635"
"","172.7630","5.4562","3910.46572","-68.0895","42.6652"
"","172.7680","5.4696","3904.73008","-68.0895","42.6669"
"","172.7730","5.4899","3898.01908","-68.0895","42.6422"
"","172.7780","5.5175","3905.30133","-68.0895","42.5931"
"","172.7830","5.5523","3938.28368","-68.0895","42.4926"
"","172.7880","5.5934","3997.26915","-68.0895","42.3515"
"","172.7930","5.6396","4071.49696","-68.0895","42.1928"
"","172.7980","5.6894","4147.29500","-68.0895","42.0530"
"","172.8030","5.7416","4211.11059","-68.0895","41.9137"
"","172.8080","5.7950","4257.56311","-68.0895","41.7888"
"","172.8130","5.8487","4291.70942","-68.0895","41.6898"
"","172.8180","5.9022","4320.79220","-68.0895","41.6039"
"","172.8230","5.9551","4353.42216","-68.0895","41.5214"
"","172.8280","6.0073","4395.44201","-68.0895","41.4133"
"","172.8330","6.0588","4443.28785","-68.0895","41.3038"
"","172.8380","6.1096","4492.26904","-68.0895","41.1935"
"","172.8430","6.1598","4538.50126","-68.0895","41.0733"
"","172.8480","6.2096","4580.85966","-68.0895","40.9707"
"","172.8530","6.2590","4620.18299","-68.0895","40.8955"
"","172.8580","6.3082","4660.79903","-68.0895","40.8215"
"","172.8630","6.3573","4702.78788","-68.0895","40.7314"
"","172.8680","6.4063","4743.83259","-68.0895","40.6251"
"","172.8720","6.4455","4775.51222","-68.0895","40.5229"
"","172.8730","6.4553","4783.22268","-68.0895","40.4990"
"","175.3580","10.8757","6981.86207","-68.0895","34.9647"
"","175.3630","10.8757","6980.37004","-68.0895","34.9608"
"","175.3680","10.8758","6984.69639","-68.0895","34.9494"
"","175.3730","10.8763","6993.05105","-68.0895","34.9401"
"","175.3780","10.8780","7003.64399","-68.0895","34.9393"
"","175.3830","10.8819","7011.58428","-68.0895","34.9387"
"","175.3880","10.8898","7012.34102","-68.0895","34.9385"
"","175.3930","10.9032","7006.55079","-68.0895","34.9358"
"","175.3980","10.9235","7001.38140","-68.0895","34.9118"
"","175.4030","10.9511","7012.37726","-68.0895","34.8586"
"","175.4080","10.9858","7050.59481","-68.0895","34.7418"
"","175.4130","11.0269","7117.06734","-68.0895","34.5820"
"","175.4180","11.0730","7201.03168","-68.0895","34.3833"
"","175.4230","11.1229","7286.65829","-68.0895","34.1677"
"","175.4280","11.1750","7362.47206","-68.0895","33.9763"
"","175.4330","11.2285","7421.25750","-68.0895","33.8093"
"","175.4380","11.2823","7464.77175","-68.0895","33.6625"
"","175.4430","11.3358","7504.63009","-68.0895","33.5447"
"","175.4480","11.3888","7549.91817","-68.0895","33.4071"
"","175.4530","11.4410","7603.57141","-68.0895","33.2368"
"","175.4580","11.4924","7665.06767","-68.0895","33.0661"
"","175.4630","11.5431","7728.19471","-68.0895","32.9030"
"","175.4680","11.5932","7788.06925","-68.0895","32.7224"
"","175.4730","11.6429","7842.63945","-68.0895","32.5428"
"","175.4780","11.6922","7893.73732","-68.0895","32.3924"
"","175.4830","11.7414","7945.02163","-68.0895","32.2547"
"","175.4880","11.7904","7997.31636","-68.0895","32.1137"
"","175.4930","11.8394","8052.68478","-68.0895","31.9519"
"","175.4970","11.8787","8096.40121","-68.0895","31.8116"
"","175.4980","11.8885","8106.99654","-68.0895","31.7776"
"","177.9910","16.3084","10629.13704","-68.0895","25.6101"
"","177.9960","16.3084","10628.00503","-68.0895","25.6180"
"","178.0010","16.3085","10629.25243","-68.0895","25.6232"
"","178.0060","16.3091","10632.88975","-68.0895","25.6278"
"","178.0110","16.3107","10639.36043","-68.0895","25.6386"
"","178.0160","16.3147","10646.88587","-68.0895","25.6474"
"","178.0210","16.3225","10652.42386","-68.0895","25.6528"
"","178.0260","16.3359","10657.27043","-68.0895","25.6358"
"","178.0310","16.3561","10668.41602","-68.0895","25.5725"
"","178.0360","16.3838","10702.25811","-68.0895","25.4443"
"","178.0410","16.4186","10769.07730","-68.0895","25.2407"
"","178.0460","16.4597","10870.65792","-68.0895","24.9790"
"","178.0510","16.5059","10993.12592","-68.0895","24.6705"
"","178.0560","16.5557","11118.62278","-68.0895","24.3314"
"","178.0610","16.6079","11233.02269","-68.0895","23.9921"
"","178.0660","16.6612","11330.97267","-68.0895","23.6735"
"","178.0710","16.7149","11415.36903","-68.0895","23.3895"
"","178.0760","16.7684","11497.23721","-68.0895","23.0983"
"","178.0810","16.8213","11586.04336","-68.0895","22.7878"
"","178.0860","16.8735","11683.63190","-68.0895","22.4676"
"","178.0910","16.9249","11788.07545","-68.0895","22.1452"
"","178.0960","16.9757","11893.01395","-68.0895","21.8194"
"","178.1010","17.0259","11991.62483","-68.0895","21.5189"
"","178.1060","17.0757","12082.76081","-68.0895","21.2768"
"","178.1110","17.1252","12169.83795","-68.0895","21.0752"
"","178.1160","17.1744","12256.09112","-68.0895","20.8887"
"","178.1210","17.2235","12346.11416","-68.0895","20.6648"
"","178.1260","17.2725","12439.50653","-68.0895","20.3920"
"","178.1300","17.3117","12514.12678","-68.0895","20.1658"
"","178.1310","17.3214","12532.32765","-68.0895","20.1107"
"","180.6310","21.7423","16501.04141","-68.0895","10.3459"
"","180.6360","21.7423","16495.67032","-68.0895","10.3610"
"","180.6410","21.7424","16494.07578","-68.0895","10.3558"
"","180.6460","21.7429","16496.77467","-68.0895","10.3411"
"","180.6510","21.7445","16504.23241","-68.0895","10.3216"
"","180.6560","21.7484","16516.17622","-68.0895","10.2875"
"","180.6610","21.7561","16534.35326","-68.0895","10.2264"
"","180.6660","21.7694","16562.93297","-68.0895","10.1276"
"","180.6710","21.7895","16609.09462","-68.0895","9.9867"
"","180.6760","21.8170","16689.41498","-68.0895","9.7422"
"","180.6810","21.8517","16813.34496","-68.0895","9.3585"
"","180.6860","21.8928","16980.16167","-68.0895","8.8826"
"","180.6910","21.9390","17176.83983","-68.0895","8.3858"
"","180.6960","21.9888","17384.08470","-68.0895","7.8685"
"","180.7010","22.0411","17585.12497","-68.0895","7.3375"
"","180.7060","22.0945","17773.34785","-68.0895","6.8235"
"","180.7110","22.1483","17949.51439","-68.0895","6.3369"
"","180.7160","22.2019","18119.17114","-68.0895","5.8558"
"","180.7210","22.2548","18290.26222","-68.0895","5.3548"
"","180.7260","22.3070","18466.82930","-68.0895","4.8376"
"","180.7310","22.3585","18646.91734","-68.0895","4.3182"
"","180.7360","22.4092","18825.20485","-68.0895","3.7986"
"","180.7410","22.4594","18997.63107","-68.0895","3.2781"
"","180.7460","22.5091","19162.32872","-68.0895","2.7912"
"","180.7510","22.5585","19320.70351","-68.0895","2.3588"
"","180.7560","22.6077","19478.52898","-68.0895","1.9720"
"","180.7610","22.6567","19635.90431","-68.0895","1.5947"
"","180.7660","22.7057","19791.14723","-68.0895","1.1952"
"","180.7700","22.7449","19910.79712","-68.0895","0.8776"
"","180.7710","22.7547","19939.92233","-68.0895","0.8007"
"","183.2660","27.1755","27008.61168","-68.0895","-15.5813"
"","183.2710","27.1755","27002.79427","-68.0895","-15.5610"
"","183.2760","27.1756","27002.16293","-68.0895","-15.5589"
"","183.2810","27.1761","27006.54984","-68.0895","-15.5420"
"","183.2860","27.1777","27016.28685","-68.0895","-15.5513"
"","183.2910","27.1816","27031.69632","-68.0895","-15.5727"
"","183.2960","27.1894","27055.92537","-68.0895","-15.6242"
"","183.3010","27.2028","27097.66579","-68.0895","-15.7297"
"","183.3060","27.2229","27168.37502","-68.0895","-15.9317"
"","183.3110","27.2505","27285.24017","-68.0895","-16.2581"
"","183.3160","27.2852","27458.30727","-68.0895","-16.6922"
"","183.3210","27.3263","27682.97958","-68.0895","-17.2310"
"","183.3260","27.3724","27943.15529","-68.0895","-17.8276"
"","183.3310","27.4223","28213.99498","-68.0895","-18.4415"
"","183.3360","27.4745","28477.45514","-68.0895","-19.0713"
"","183.3410","27.5279","28726.14098","-68.0895","-19.7001"
"","183.3460","27.5817","28961.16447","-68.0895","-20.3066"
"","183.3510","27.6351","29189.79645","-68.0895","-20.8825"
"","183.3560","27.6880","29419.99817","-68.0895","-21.4540"
"","183.3610","27.7402","29654.66309","-68.0895","-22.0257"
"","183.3660","27.7916","29890.45143","-68.0895","-22.5967"
"","183.3710","27.8423","30122.87331","-68.0895","-23.1479"
"","183.3760","27.8925","30346.48132","-68.0895","-23.6973"
"","183.3810","27.9422","30559.20029","-68.0895","-24.2270"
"","183.3860","27.9916","30764.99939","-68.0895","-24.7109"
"","183.3910","28.0408","30968.68324","-68.0895","-25.1535"
"","183.3960","28.0898","31174.05510","-68.0895","-25.5986"
"","183.4010","28.1387","31379.09317","-68.0895","-26.0548"
"","183.4050","28.1778","31541.67557","-68.0895","-26.4266"
"","183.4060","28.1876","31581.93016","-68.0895","-26.5228"
"","185.9110","32.6096","40564.05258","-68.0895","-41.9016"
"","185.9160","32.6096","40555.51910","-68.0895","-41.8768"
"","185.9210","32.6097","40552.64282","-68.0895","-41.8788"
"","185.9260","32.6102","40556.84280","-68.0895","-41.8706"
"","185.9310","32.6119","40568.93158","-68.0895","-41.8601"
"","185.9360","32.6158","40589.86282","-68.0895","-41.8938"
"","185.9410","32.6236","40620.98312","-68.0895","-41.9741"
"","185.9460","32.6369","40672.21832","-68.0895","-42.0984"
"","185.9510","32.6570","40758.30841","-68.0895","-42.2835"
"","185.9560","32.6845","40897.23969","-68.0895","-42.5921"
"","185.9610","32.7191","41098.88840","-68.0895","-43.0172"
"","185.9660","32.7600","41358.70743","-68.0895","-43.5241"
"","185.9710","32.8060","41658.98895","-68.0895","-44.0797"
"","185.9760","32.8556","41976.08566","-68.0895","-44.6682"
"","185.9810","32.9077","42289.09302","-68.0895","-45.2703"
"","185.9860","32.9611","42586.09390","-68.0895","-45.8563"
"","185.9910","33.0148","42866.82892","-68.0895","-46.4191"
"","185.9960","33.0683","43139.32800","-68.0895","-46.9530"
"","186.0010","33.1212","43411.24725","-68.0895","-47.4725"
"","186.0060","33.1735","43686.33270","-68.0895","-47.9845"
"","186.0110","33.2250","43961.87210","-68.0895","-48.4832"
"","186.0160","33.2758","44231.92596","-68.0895","-48.9888"
"","186.0210","33.3260","44492.62238","-68.0895","-49.4941"
"","186.0260","33.3758","44742.33246","-68.0895","-49.9751"
"","186.0310","33.4253","44985.13794","-68.0895","-50.4315"
"","186.0360","33.4745","45223.99139","-68.0895","-50.8631"
"","186.0410","33.5236","45461.17401","-68.0895","-51.2893"
"","186.0460","33.5726","45697.42584","-68.0895","-51.7232"
"","186.0500","33.6118","45884.27353","-68.0895","-52.0684"
"","186.0510","33.6216","45930.60684","-68.0895","-52.1522"
"","194.4150","0.0008","-2884.53197","-77.7645","51.4499"
"","194.4200","0.0008","-2879.50230","-77.7645","51.4461"
"","194.4250","0.0009","-2867.66243","-77.7645","51.4160"
"","194.4300","0.0017","-2848.95897","-77.7645","51.3706"
"","194.4350","0.0044","-2827.55399","-77.7645","51.3324"
"","194.4400","0.0107","-2805.05562","-77.7645","51.3098"
"","194.4450","0.0224","-2778.95665","-77.7645","51.2888"
"","194.4500","0.0408","-2739.26520","-77.7645","51.2449"
"","194.4550","0.0668","-2671.15617","-77.7645","51.1729"
"","194.4600","0.1004","-2563.38429","-77.7645","51.0525"
"","194.4650","0.1406","-2416.86821","-77.7645","50.8934"
"","194.4700","0.1862","-2245.63456","-77.7645","50.7284"
"","194.4750","0.2357","-2069.19813","-77.7645","50.5900"
"","194.4800","0.2878","-1906.87954","-77.7645","50.4679"
"","194.4850","0.3413","-1765.86246","-77.7645","50.3686"
"","194.4900","0.3951","-1642.46047","-77.7645","50.3022"
"","194.4950","0.4487","-1527.99737","-77.7645","50.2504"
"","194.5000","0.5017","-1411.03613","-77.7645","50.1843"
"","194.5050","0.5539","-1286.69500","-77.7645","50.0964"
"","194.5100","0.6054","-1157.65095","-77.7645","49.9741"
"","194.5150","0.6561","-1032.62961","-77.7645","49.8304"
"","194.5200","0.7063","-916.63396","-77.7645","49.7098"
"","194.5250","0.7560","-810.21959","-77.7645","49.6115"
"","194.5300","0.8053","-709.34302","-77.7645","49.5164"
"","194.5350","0.8543","-608.34897","-77.7645","49.4308"
"","194.5400","0.9032","-502.59632","-77.7645","49.3503"
"","194.5450","0.9521","-394.92124","-77.7645","49.2642"
"","194.5500","1.0010","-289.07573","-77.7645","49.1573"
"","194.5510","1.0107","-268.45846","-77.7645","49.1348"
"","197.0470","5.4317","4260.87713","-77.7645","42.1128"
"","197.0520","5.4317","4259.07898","-77.7645","42.1108"
"","197.0570","5.4318","4261.65771","-77.7645","42.0804"
"","197.0620","5.4323","4268.01157","-77.7645","42.0339"
"","197.0670","5.4339","4277.51732","-77.7645","42.0068"
"","197.0720","5.4379","4286.02266","-77.7645","41.9882"
"","197.0770","5.4458","4287.41217","-77.7645","41.9905"
"","197.0820","5.4592","4282.46403","-77.7645","42.0088"
"","197.0870","5.4794","4277.09293","-77.7645","42.0248"
"","197.0920","5.5070","4284.04284","-77.7645","41.9931"
"","197.0970","5.5417","4315.09495","-77.7645","41.8945"
"","197.1020","5.5827","4371.44184","-77.7645","41.7507"
"","197.1070","5.6288","4443.45522","-77.7645","41.5805"
"","197.1120","5.6786","4515.73610","-77.7645","41.4147"
"","197.1170","5.7308","4576.71690","-77.7645","41.2758"
"","197.1220","5.7842","4622.66636","-77.7645","41.1562"
"","197.1270","5.8379","4657.65572","-77.7645","41.0459"
"","197.1320","5.8914","4689.58426","-77.7646","40.9571"
"","197.1370","5.9443","4725.83199","-77.7646","40.8614"
"","197.1420","5.9965","4769.37771","-77.7646","40.7504"
"","197.1470","6.0479","4816.13111","-77.7646","40.6344"
"","197.1520","6.0987","4863.07096","-77.7646","40.5282"
"","197.1570","6.1489","4906.16226","-77.7646","40.4282"
"","197.1620","6.1986","4944.40842","-77.7647","40.3374"
"","197.1670","6.2481","4979.30050","-77.7647","40.2684"
"","197.1720","6.2973","5015.44380","-77.7647","40.2054"
"","197.1770","6.3464","5054.56161","-77.7647","40.1227"
"","197.1820","6.3955","5097.39256","-77.7647","40.0139"
"","197.1860","6.4347","5131.21128","-77.7647","39.9140"
"","197.1870","6.4445","5139.38713","-77.7647","39.8863"
"","199.6720","10.8643","7199.28217","-77.7645","34.8394"
"","199.6770","10.8643","7194.54718","-77.7645","34.8517"
"","199.6820","10.8644","7193.18104","-77.7645","34.8572"
"","199.6870","10.8649","7197.48735","-77.7645","34.8616"
"","199.6920","10.8665","7204.48875","-77.7645","34.8752"
"","199.6970","10.8706","7209.67054","-77.7645","34.8719"
"","199.7020","10.8786","7209.57756","-77.7645","34.8627"
"","199.7070","10.8922","7204.69427","-77.7645","34.8469"
"","199.7120","10.9127","7201.59864","-77.7645","34.8132"
"","199.7170","10.9405","7211.43723","-77.7645","34.7428"
"","199.7220","10.9755","7245.63599","-77.7645","34.6163"
"","199.7270","11.0168","7305.63164","-77.7645","34.4379"
"","199.7320","11.0631","7381.58798","-77.7645","34.2657"
"","199.7370","11.1130","7459.39636","-77.7645","34.1056"
"","199.7420","11.1653","7525.93613","-77.7645","33.9442"
"","199.7470","11.2188","7575.91105","-77.7645","33.8128"
"","199.7520","11.2726","7614.90059","-77.7645","33.7053"
"","199.7570","11.3262","7650.79737","-77.7645","33.6090"
"","199.7620","11.3792","7691.83111","-77.7645","33.4935"
"","199.7670","11.4314","7740.90338","-77.7645","33.3405"
"","199.7720","11.4827","7794.96336","-77.7645","33.2062"
"","199.7770","11.5334","7848.59324","-77.7645","33.0619"
"","199.7820","11.5835","7897.26543","-77.7645","32.9098"
"","199.7870","11.6332","7941.14351","-77.7645","32.7753"
"","199.7920","11.6825","7982.94783","-77.7645","32.6800"
"","199.7970","11.7317","8026.45874","-77.7645","32.5912"
"","199.8020","11.7808","8074.60594","-77.7645","32.5058"
"","199.8070","11.8298","8125.39387","-77.7645","32.4042"
"","199.8110","11.8689","8164.97707","-77.7645","32.3033"
"","199.8120","11.8787","8174.28493","-77.7645","32.2799"
"","202.3030","16.2980","10279.54769","-77.7645","27.3752"
"","202.3080","16.2980","10276.41392","-77.7645","27.3732"
"","202.3130","16.2981","10278.33939","-77.7645","27.3689"
"","202.3180","16.2986","10285.51006","-77.7645","27.3507"
"","202.3230","16.3003","10294.92664","-77.7645","27.3360"
"","202.3280","16.3043","10303.66421","-77.7645","27.3247"
"","202.3330","16.3122","10307.12414","-77.7645","27.3246"
"","202.3380","16.3257","10305.18627","-77.7645","27.3326"
"","202.3430","16.3460","10306.88190","-77.7645","27.3073"
"","202.3480","16.3738","10327.70061","-77.7645","27.2174"
"","202.3530","16.4087","10378.16525","-77.7645","27.0399"
"","202.3580","16.4499","10459.76925","-77.7645","26.8239"
"","202.3630","16.4961","10561.58161","-77.7645","26.5937"
"","202.3680","16.5460","10665.89165","-77.7645","26.3447"
"","202.3730","16.5982","10758.76617","-77.7645","26.1012"
"","202.3780","16.6516","10836.15112","-77.7645","25.8816"
"","202.3830","16.7054","10899.82891","-77.7645","25.6760"
"","202.3880","16.7589","10959.70154","-77.7645","25.4846"
"","202.3930","16.8118","11023.54050","-77.7645","25.2807"
"","202.3980","16.8639","11095.18623","-77.7645","25.0635"
"","202.4030","16.9154","11173.64311","-77.7645","24.8420"
"","202.4080","16.9662","11252.58446","-77.7645","24.6148"
"","202.4130","17.0164","11328.21465","-77.7645","24.4067"
"","202.4180","17.0661","11398.65971","-77.7645","24.2194"
"","202.4230","17.1155","11466.32576","-77.7645","24.0522"
"","202.4280","17.1647","11534.04236","-77.7645","23.9014"
"","202.4330","17.2138","11603.30200","-77.7645","23.7529"
"","202.4380","17.2628","11673.25974","-77.7645","23.5913"
"","202.4420","17.3020","11728.52421","-77.7645","23.4415"
"","202.4430","17.3118","11741.98055","-77.7645","23.4002"
"","204.9370","21.7325","14667.01794","-77.7645","16.9982"
"","204.9420","21.7325","14665.19547","-77.7645","17.0072"
"","204.9470","21.7326","14668.48850","-77.7645","17.0131"
"","204.9520","21.7331","14676.25046","-77.7645","17.0133"
"","204.9570","21.7347","14687.03938","-77.7645","17.0108"
