Time,Displacement,Force,Rotation,Torque
(s),(mm),(mN),(deg),(N-mm)
"13.3690","28.0817","21108.44803","0.0000","-28.1216"
"13.3740","28.1306","21197.49451","0.0000","-28.1516"
"13.3780","28.1698","21267.36450","0.0000","-28.1837"
"13.3790","28.1796","21284.57069","0.0000","-28.1900"
"15.8750","32.6003","22937.33978","0.0000","-23.6063"
"15.8800","32.6003","22930.38750","0.0000","-23.5923"
"15.8850","32.6004","22927.67334","0.0000","-23.5963"
"15.8900","32.6009","22930.91393","0.0000","-23.5958"
"15.8950","32.6025","22941.37955","0.0000","-23.6013"
"15.9000","32.6065","22957.38220","0.0000","-23.6037"
"15.9050","32.6144","22980.83878","0.0000","-23.6153"
"15.9100","32.6279","23017.91191","0.0000","-23.6487"
"15.9150","32.6482","23076.99966","0.0000","-23.7158"
"15.9200","32.6758","23171.63277","0.0000","-23.8256"
"15.9250","32.7105","23308.79974","0.0000","-23.9964"
"15.9300","32.7514","23486.18317","0.0000","-24.2143"
"15.9350","32.7974","23688.31253","0.0000","-24.4350"
"15.9400","32.8471","23895.76721","0.0000","-24.6670"
"15.9450","32.8992","24092.63992","0.0000","-24.9131"
"15.9500","32.9526","24272.28165","0.0000","-25.1351"
"15.9550","33.0064","24436.12289","0.0000","-25.3332"
"15.9600","33.0599","24592.49496","0.0000","-25.5178"
"15.9650","33.1129","24749.45450","0.0000","-25.6985"
"15.9700","33.1651","24908.62083","0.0000","-25.8800"
"15.9750","33.2166","25067.69180","0.0000","-26.0625"
"15.9800","33.2674","25222.27859","0.0000","-26.2301"
"15.9850","33.3176","25369.10439","0.0000","-26.3854"
"15.9900","33.3673","25508.50105","0.0000","-26.5128"
"15.9950","33.4167","25642.64297","0.0000","-26.6256"
"16.0000","33.4660","25777.07672","0.0000","-26.7408"
"16.0050","33.5151","25913.97858","0.0000","-26.8773"
"16.0100","33.5642","26053.38097","0.0000","-27.0317"
"16.0140","33.6034","26163.65242","0.0000","-27.1477"
"16.0150","33.6132","26190.68909","0.0000","-27.1780"
"24.3660","0.0006","-6667.29736","-9.8343","30.1350"
"24.3710","0.0006","-6662.45127","-9.8343","30.1115"
"24.3760","0.0007","-6650.37966","-9.8343","30.0658"
"24.3810","0.0015","-6630.96762","-9.8343","30.0297"
"24.3860","0.0042","-6611.95040","-9.8343","29.9898"
"24.3910","0.0105","-6598.01483","-9.8343","29.9413"
"24.3960","0.0221","-6587.37135","-9.8343","29.8452"
"24.4010","0.0405","-6571.96617","-9.8343","29.6904"
"24.4060","0.0664","-6539.29758","-9.8343","29.4685"
"24.4110","0.0999","-6476.57585","-9.8343","29.1638"
"24.4160","0.1400","-6380.85032","-9.8343","28.7817"
"24.4210","0.1856","-6263.86070","-9.8343","28.3572"
"24.4260","0.2351","-6143.04066","-9.8343","27.9452"
"24.4310","0.2872","-6033.74767","-9.8343","27.5500"
"24.4360","0.3407","-5942.87682","-9.8343","27.1523"
"24.4410","0.3946","-5867.19227","-9.8343","26.7667"
"24.4460","0.4483","-5796.55933","-9.8343","26.4072"
"24.4510","0.5014","-5722.35298","-9.8343","26.0364"
"24.4560","0.5537","-5641.58773","-9.8343","25.6550"
"24.4610","0.6052","-5554.88825","-9.8343","25.2572"
"24.4660","0.6559","-5469.58399","-9.8343","24.8807"
"24.4710","0.7061","-5391.38126","-9.8343","24.5286"
"24.4760","0.7557","-5319.78798","-9.8343","24.1912"
"24.4810","0.8050","-5252.05374","-9.8343","23.8804"
"24.4860","0.8540","-5183.35342","-9.8343","23.5796"
"24.4910","0.9029","-5109.58147","-9.8343","23.2810"
"24.4960","0.9517","-5032.69196","-9.8343","22.9557"
"24.5010","1.0006","-4957.00693","-9.8343","22.6172"
"24.5020","1.0103","-4942.61217","-9.8343","22.5466"
"27.0080","5.4312","206.14365","-9.8343","1.5575"
"27.0130","5.4312","203.93531","-9.8343","1.5557"
"27.0180","5.4313","205.41267","-9.8343","1.5401"
"27.0230","5.4318","211.53341","-9.8343","1.5188"
"27.0280","5.4334","221.90914","-9.8343","1.4812"
"27.0330","5.4374","233.76468","-9.8343","1.4352"
"27.0380","5.4452","241.26856","-9.8343","1.3966"
"27.0430","5.4586","246.64845","-9.8343","1.3395"
"27.0480","5.4787","257.52464","-9.8343","1.2494"
"27.0530","5.5062","287.79984","-9.8343","1.0934"
"27.0580","5.5409","346.82441","-9.8343","0.8603"
"27.0630","5.5820","434.68738","-9.8343","0.5690"
"27.0680","5.6283","542.37783","-9.8343","0.2527"
"27.0730","5.6783","654.82438","-9.8343","-0.0399"
"27.0780","5.7306","758.28040","-9.8343","-0.3150"
"27.0830","5.7842","847.14115","-9.8343","-0.5874"
"27.0880","5.8381","923.33400","-9.8343","-0.8550"
"27.0930","5.8917","993.39986","-9.8343","-1.1199"
"27.0980","5.9447","1065.68754","-9.8343","-1.4040"
"27.1030","5.9969","1145.24519","-9.8343","-1.6991"
"27.1080","6.0484","1229.49374","-9.8343","-1.9999"
"27.1130","6.0991","1314.87322","-9.8343","-2.2970"
"27.1180","6.1493","1397.64678","-9.8343","-2.6080"
"27.1230","6.1990","1474.88940","-9.8343","-2.9174"
"27.1280","6.2484","1548.26772","-9.8343","-3.1807"
"27.1330","6.2975","1620.33534","-9.8343","-3.4090"
"27.1380","6.3465","1693.18664","-9.8343","-3.6331"
"27.1430","6.3955","1766.38007","-9.8343","-3.8596"
"27.1470","6.4346","1825.50263","-9.8343","-4.0434"
"27.1480","6.4444","1840.31534","-9.8343","-4.0919"
"29.6550","10.8637","5492.84124","-9.8343","-14.1042"
"29.6600","10.8637","5491.44983","-9.8343","-14.1052"
"29.6650","10.8638","5491.75739","-9.8343","-14.0941"
"29.6700","10.8643","5495.03565","-9.8343","-14.0751"
"29.6750","10.8660","5500.84829","-9.8343","-14.0678"
"29.6800","10.8700","5506.75106","-9.8343","-14.0689"
"29.6850","10.8779","5511.30152","-9.8343","-14.0910"
"29.6900","10.8914","5515.39755","-9.8343","-14.1301"
"29.6950","10.9118","5526.31521","-9.8343","-14.1759"
"29.7000","10.9395","5558.91943","-9.8343","-14.2796"
"29.7050","10.9744","5621.11616","-9.8343","-14.4554"
"29.7100","11.0155","5710.68525","-9.8343","-14.6828"
"29.7150","11.0617","5817.56973","-9.8343","-14.9429"
"29.7200","11.1116","5927.71149","-9.8343","-15.2177"
"29.7250","11.1638","6026.72768","-9.8343","-15.4950"
"29.7300","11.2172","6110.28576","-9.8343","-15.7464"
"29.7350","11.2709","6182.62911","-9.8343","-15.9705"
"29.7400","11.3244","6252.00653","-9.8343","-16.1907"
"29.7450","11.3774","6327.25143","-9.8343","-16.4040"
"29.7500","11.4296","6411.76224","-9.8343","-16.6330"
"29.7550","11.4810","6499.23849","-9.8343","-16.8755"
"29.7600","11.5318","6583.47034","-9.8343","-17.0859"
"29.7650","11.5820","6661.28778","-9.8343","-17.2846"
"29.7700","11.6317","6730.59988","-9.8343","-17.4678"
"29.7750","11.6811","6796.50021","-9.8343","-17.6317"
"29.7800","11.7303","6864.61210","-9.8343","-17.7735"
"29.7850","11.7794","6936.41901","-9.8343","-17.9124"
"29.7900","11.8284","7011.98006","-9.8343","-18.0655"
"29.7940","11.8676","7072.78872","-9.8343","-18.2053"
"29.7950","11.8774","7087.72564","-9.8343","-18.2424"
"32.2930","16.2978","9346.15803","-9.8343","-20.7920"
"32.2980","16.2978","9342.48829","-9.8343","-20.7641"
"32.3030","16.2979","9342.57698","-9.8343","-20.7615"
"32.3080","16.2984","9346.60244","-9.8343","-20.7666"
